Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
411,LG Electronics,Consumer Durables,South Korea,55680,1482.5,38673,16452
412,Texas Instruments,Semiconductors,United States,15348,4017,17507,106947
413,International Airlines,Airline,United Kingdom,25954,2277.1,32735,19384
414,Tokyo Electric Power,Utilities,Japan,52791,2869.9,118400,8233
415,Bank Rakyat Indonesia,Banking,Indonesia,9258,2213.9,81296,27690
416,Fosun International,Diversified Metals & Mining,China,13073,1952.1,81970,18590
417,SK Innovation,Oil & Gas Operations,South Korea,40920,1860.9,31987,17866
418,Las Vegas Sands,Casinos & Gaming,United States,13355,3782,21504,61667
419,Fairfax Financial,Insurance,Canada,14949,2327.7,65013,16432
420,China Yangtze Power,Utilities,China,7446,3377.6,47266,56020
421,Abbott Laboratories,Health Care Equipment & Services,United States,28445,466,70908,107400
421,Marriott International,"Hotels, Restaurants & Leisure",United States,22339,1405,24484,49406
423,Bouygues,Construction,France,37114,1223.8,42962,18768
424,Fifth Third Bancorp,Banking,United States,7790,2567,141500,23293
425,Biogen,Drugs & Biotechnology,United States,11319,2964.4,26090,59587
425,SSE,Utilities,United Kingdom,37950,1802.7,30019,19351
427,Monsanto,Chemicals,United States,14595,2491,22687,55147
428,Cheung Kong Property Holdings,Real Estate,Hong Kong,7765,3865.7,57992,32125
429,Andeavor,Oil & Gas Operations,United States,38636,1650,28841,21181
430,Erste Group Bank,Banking,Austria,10190,1549.2,282895,18969
431,AmerisourceBergen,Drugs & Biotechnology,United States,159327,905.1,38396,19097
431,Vivendi,Telecommunications services,France,14036,1384,41227,36086
433,SEB AB,Banking,Sweden,8095,1911.9,346666,21453
434,Shin-Etsu Chemical,Chemicals,Japan,13005,2402.1,27347,44416
435,Toyota Industries,Consumer Durables,Japan,18081,1517.4,49445,19985
436,Hana Financial Group,Banking,South Korea,12322,1982,336359,12972
437,Bank Of Jiangsu,Banking,China,12878,1838.3,285716,13158
438,Standard Life,Insurance,United Kingdom,21276,900.2,261487,14772
439,Applied Materials,Semiconductors,United States,15463,2866,19663,57620
439,General Motors,Consumer Durables,United States,144421,-3182,218726,51994
441,Mitsubishi Chemical,Chemicals,Japan,33604,1910.6,44199,13417
442,Swedbank,Banking,Sweden,6681,2308.6,294827,25271
443,Hyundai Mobis,Consumer Durables,South Korea,30666,1146.2,39615,20989
444,Cisco Systems,Technology Hardware & Equipment,United States,48096,-1445,131510,221269
445,Old Mutual,Diversified Financials,United Kingdom,13280,1139.7,219147,16977
445,TJX Cos,Consumer Durables,United States,35865,2607.9,14058,52718
447,Daikin Industries,Construction,Japan,20667,1705.7,23413,36015
448,Couche Tard,Food Markets,Canada,47213,1535,22942,23649
449,Kansai Electric Power,Utilities,Japan,28274,1370.4,65680,12987
450,Poste Italiane,Insurance,Italy,37719,777.1,243366,12714
451,ASML Holding,Semiconductors,Netherlands,10978,2692.5,22930,85378
452,American International Group,Insurance,United States,50275,-6331,499143,47443
453,CTBC Financial,Banking,Taiwan,14558,1223.5,179469,14359
454,Vodafone,Telecommunications services,United Kingdom,48206,-19.8,173874,75957
455,National Commercial Bank,Banking,Saudi Arabia,5951,2689.5,116668,35349
456,Wilmar International,"Food, Drink & Tobacco",Singapore,43822,1215.5,40933,14969
457,Adidas,Consumer Durables,Germany,24914,1671.1,18208,46154
458,Pernod Ricard,"Food, Drink & Tobacco",France,10186,1834,35780,43629
459,Sampo,Insurance,Finland,7845,2525.4,58881,29186
460,Svenska Handelsbanken,Banking,Sweden,6800,1916.9,353867,22636
461,Sysco,Food Markets,United States,57832,1287,18629,32728
462,Dell Technologies,Technology Hardware & Equipment,United States,78737,-3728,122281,57178
463,Sunac China Holdings,Construction,China,10046,1653,95685,19573
464,DXC Technology,Business Services & Supplies,United States,20151,1043,33582,29883
465,Consolidated Edison,Utilities,United States,12170,1565,48900,23873
466,BAE Systems,Aerospace & Defense,United Kingdom,23595,1099.8,30373,27450
467,Fujifilm Holdings,Consumer Durables,Japan,21756,1577,31341,19988
468,Kweichow Moutai,"Food, Drink & Tobacco",China,8538,4445.6,21362,142391
469,Swiss Life Holding,Insurance,Switzerland,19367,1023.1,218561,12263
470,FirstRand,Banking,South Africa,6707,1937.7,104337,30278
471,Larsen & Toubro,Construction,India,17789,1109.9,34387,28889
472,IntercontinentalExchange,Diversified Financials,United States,5945,2476,82062,41368
473,Toyota Tsusho,Trading Companies,Japan,58566,1175,40527,13142
474,LG Chem,Chemicals,South Korea,22731,1720.7,23391,24717
475,Centene,Health Care Equipment & Services,United States,49852,1029,25170,23481
476,SK Telecom,Telecommunications services,South Korea,15721,2420,33900,16979
477,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,19379,1380.6,28986,25313
478,Formosa Petrochemical,Oil & Gas Operations,Taiwan,21399,2529.6,16029,40173
479,Sumitomo Mitsui Trust,Banking,Japan,11346,1017.6,570031,16324
480,Barclays,Banking,United Kingdom,27142,-2173.8,1533001,49718
481,Emerson Electric,Capital Goods,United States,16538,1777,19785,45366
482,Credit Suisse Group,Banking,Switzerland,32741,-915.9,844888,43717
483,Paccar,Capital Goods,United States,20852,1877,23782,22442
484,Waste Management,Business Services & Supplies,United States,14556,2047,22106,35784
485,Samsung C&T,Trading Companies,South Korea,27050,744,45817,23009
486,Woolworths,Food Markets,Australia,43255,1362.3,18602,28273
487,Richemont,Retailing,Switzerland,12328,1820,22775,54520
488,Loews,Insurance,United States,13825,1162,80786,16506
489,Bank Mandiri,Banking,Indonesia,8110,1668.4,79774,24086
489,State Bank of India,Banking,India,46178,1.2,535022,33275
491,Swire Pacific,Conglomerates,Hong Kong,10303,3345.4,53868,15141
492,Citic Securities,Diversified Financials,China,6116,1786,104848,35781
493,Telenor,Telecommunications services,Norway,14957,1576.3,25022,32374
494,Longfor Properties,Real Estate,China,10818,1875.6,55707,17727
495,Deutsche Bank,Banking,Germany,44563,-1415.2,1817435,28724
496,HeidelbergCement,Construction,Germany,19475,1035,42526,18954
497,Public Service Enterprise Group,Utilities,United States,9132,2018,42790,25842
498,Sherwin-Williams,Retailing,United States,16187,1783.2,20368,35649
499,General Mills,"Food, Drink & Tobacco",United States,15657,2185.5,22241,25293
500,Marsh & McLennan,Insurance,United States,14536,1613,21379,41387
501,Aisin Seiki,Consumer Durables,Japan,35269,1214,33173,14857
501,JFE Holdings,Diversified Metals & Mining,Japan,33191,1305,41945,12463
503,Tenaga Nasional,Utilities,Malaysia,11043,1923,35650,23084
504,Swiss Re,Insurance,Switzerland,42295,351.1,214584,29931
505,Kirin Holdings,"Food, Drink & Tobacco",Japan,16621,2158.7,21066,25532
506,BOE Technology Group,Consumer Durables,China,14013,1084,41758,24074
507,Wheelock,Real Estate,Hong Kong,9105,2639.6,72873,14840
508,Talanx,Insurance,Germany,37965,758,182649,10544
509,Sasol,Chemicals,South Africa,13202,1397.7,32866,24895
510,Metallurgical Corp of China,Construction,China,38159,952,67034,11395
511,CLP Holdings,Utilities,Hong Kong,11815,1828.5,29185,26504
512,NTPC,Utilities,India,11986,1598.6,39830,20530
513,Citizens Financial Group,Banking,United States,6777,1720,153453,20552
514,EnBW-Energie Baden,Utilities,Germany,24785,2316.9,49909,9382
515,Investor AB,Diversified Financials,Sweden,6584,2196.4,49816,33927
516,CME Group,Diversified Financials,United States,3824,4262.4,69919,54240
517,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,29780,1513.3,15996,32365
518,British Sky Broadcasting,Media,United Kingdom,17055,1059.9,25361,31637
518,Edp-energias De Portugal,Utilities,Portugal,17760,1255.6,50524,13501
520,Schlumberger,Oil & Gas Operations,United States,31375,-1259,71478,98455
521,Fujitsu,Technology Hardware & Equipment,Japan,36978,1527.9,29351,12779
522,Anhui Conch Cement,Construction,China,11998,2794.2,19772,32269
523,Ecolab,Chemicals,United States,14148,1502.2,20184,42456
524,China Taiping Insurance,Insurance,Hong Kong,25413,754.7,83994,13049
525,Xcel Energy,Utilities,United States,11399,1199.4,43159,23031
526,First Data,Business Services & Supplies,United States,11533,1530,45415,18035
527,KeyCorp,Banking,United States,6933,1390,137049,21509
528,Williams,Oil & Gas Operations,United States,8131,1953,47052,22461
529,National Bank of Canada,Banking,Canada,7238,1540,204642,16815
530,ConocoPhillips,Oil & Gas Operations,United States,30274,-553,70727,81250
531,Naspers,Media,South Africa,6248,3483.2,24071,112824
532,Grupo ACS,Construction,Spain,39363,904.6,38282,13588
532,Thales,Aerospace & Defense,France,17816,926.8,28017,28030
534,China Unicom,Telecommunications services,Hong Kong,40672,261.9,88547,42488
535,Illinois Tool Works,Capital Goods,United States,14587,1803,16163,49388
536,M&T Bank,Banking,United States,6106,1411,118622,26966
537,Orsted,Oil & Gas Operations,Denmark,9734,2848.6,24376,26998
538,China Zheshang Bank,Banking,China,10658,1521.8,235988,10969
539,Kimberly-Clark,Consumer Durables,United States,18507,1808,15303,36645
540,Atlas Copco,Capital Goods,Sweden,13222,2047.3,16075,49520
541,Bank of Ningbo,Banking,China,8089,1478.1,169851,14534
542,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,20300,1367.5,17803,29505
543,Stryker,Health Care Equipment & Services,United States,12730,1019,22133,63337
544,Newell Brands,Consumer Durables,United States,14493,2163.6,33469,13142
545,MTR,Transportation,Hong Kong,7114,2159.6,33742,34753
546,DISH Network,Media,United States,14170,2090.5,30155,14666
547,Kubota,Capital Goods,Japan,16036,1251.7,25841,21132
548,GFNorte,Banking,Mexico,9140,1358.4,76210,16128
549,Colgate-Palmolive,Consumer Durables,United States,15694,2088,13144,54703
550,Woori Bank,Banking,South Korea,12477,1212,295451,9822
551,Novatek,Oil & Gas Operations,Russia,10490,2219.7,18922,37876
552,WestRock,Materials,United States,15665,1882.2,25440,15651
553,China Southern Airlines,Airline,China,19718,1049,34971,14610
553,Praxair,Chemicals,United States,11708,1320,20592,45298
555,Thomson Reuters,Media,Canada,11331,1383.2,26480,26795
556,Dollar Tree,Retailing,United States,22246,1714.3,16476,22283
557,Regions Financial,Banking,United States,6132,1376,122913,21699
557,Resona Holdings,Banking,Japan,6169,2131.6,472438,13173
559,Asahi Kasei,Chemicals,Japan,18426,1536.1,21778,18758
560,Qualcomm,Semiconductors,United States,22605,-4556,64126,81885
561,Swisscom,Telecommunications services,Switzerland,12071,1625.8,23858,23850
562,Northern Trust,Banking,United States,5940,1285,129672,24506
563,Al Rajhi Bank,Banking,Saudi Arabia,4459,2475.1,93132,34919
564,Mitsubishi Estate,Real Estate,Japan,9736,876.2,51403,25742
565,Qingdao Haier,Consumer Durables,China,24642,1081.4,24561,17278
566,Mapfre,Insurance,Spain,24913,796.2,78743,10655
567,Emirates NBD,Banking,United Arab Emirates,6060,2251.1,129493,15509
568,Samsung Fire & Marine,Insurance,South Korea,17579,855,69871,11959
569,Bank of Nanjing,Banking,China,8507,1524,187454,11583
570,TE Connectivity,Consumer Durables,Switzerland,14048,1319,19247,33116
571,American Tower,Real Estate,United States,6790,1208,34373,61329
572,NVIDIA,Semiconductors,United States,10984,3783,11460,154509
573,Cognizant,IT Software & Services,United States,15176,1467,15045,44868
574,Bank Central Asia,Banking,Indonesia,5164,1773.2,55218,40208
575,Mitsubishi Heavy Industries,Capital Goods,Japan,37090,636,51600,12776
576,MGM Resorts,Casinos & Gaming,United States,10888,1953.9,29298,17706
577,Tatneft,Oil & Gas Operations,Russia,11949,2111.1,19236,25551
578,Fast Retailing,Consumer Durables,Japan,18232,1132.8,15196,45728
579,DTE Energy,Utilities,United States,12971,1093,33841,18593
580,Formosa Chemicals,Chemicals,Taiwan,12276,1856.6,21142,22446
581,Grupo Mexico,Diversified Metals & Mining,Mexico,10199,1681.2,26700,22591
582,Allergan,Drugs & Biotechnology,Ireland,16040,-1846.4,112021,52104
583,H&M,Consumer Durables,Sweden,23710,1797.2,13070,26741
584,KIA Motors,Consumer Durables,South Korea,47932,571.2,49551,12710
585,New World Development,Real Estate,Hong Kong,7635,1874.8,59885,14953
586,Recruit Holdings,Business Services & Supplies,Japan,19228,1305.3,13625,42781
587,Møller-Maersk,Transportation,Denmark,34703,-1150.8,63371,35057
588,Industrial Bank of Korea,Banking,South Korea,11100,1416,256008,8890
589,Rogers Communications,Telecommunications services,Canada,11249,1435.2,23406,24763
590,Reinsurance Group of America,Insurance,United States,12699,1776.9,60955,9785
591,Nidec,Capital Goods,Japan,13426,1188.9,16631,46921
592,PPG,Chemicals,United States,15050,1647,16538,25040
593,Constellation Brands,"Food, Drink & Tobacco",United States,7586,2318.9,20539,41635
594,RELX Group,IT Software & Services,United Kingdom,9472,2136.5,16616,43397
595,Fidelity National Information,Business Services & Supplies,United States,8934,1363,24405,34720
596,Chubu Electric Power,Utilities,Japan,25744,671,52000,12049
597,Simon Property Group,Real Estate,United States,5567,1952,31018,49518
598,Dongfeng Motor Group,Consumer Durables,China,18531,2081.4,32631,9714
599,Sumitomo Electric,Consumer Durables,Japan,27810,1085.7,28371,12086
600,Suning Appliance,Retailing,China,30090,640.6,25742,19709
601,China Eastern Airlines,Airline,China,15675,834,36154,15518
602,Ally Financial,Banking,United States,10088,965,170021,11456
602,Netflix,Retailing,United States,12757,670.8,20153,141910
604,Cummins,Capital Goods,United States,21409,928,18392,24098
605,Sumitomo Realty,Real Estate,Japan,8557,1080.3,48772,19253
606,Teck Resources,Diversified Metals & Mining,Canada,9541,2100.5,29392,15956
607,Henderson Land,Real Estate,Hong Kong,3248,3905.3,52651,25868
608,LafargeHolcim,Construction,Switzerland,26546,-1701.8,65345,31558
609,Atlantia,Transportation,Italy,6140,1321.7,48707,27516
610,China Fortune Land Development,Construction,China,8479,1405.2,59702,13444
611,Evonik,Chemicals,Germany,16846,996.8,25035,17416
612,Kyocera,Consumer Durables,Japan,14229,738,29686,22817
613,Astellas Pharma,Drugs & Biotechnology,Japan,11732,1485.8,17473,30083
614,Aeon,Food Markets,Japan,75310,220.1,88588,16519
615,Dollar General,Retailing,United States,23471,1539,12602,25141
615,Nucor,Diversified Metals & Mining,United States,21006,1311.4,16121,20078
617,Nan Ya Plastics,Chemicals,Taiwan,10529,1904.8,19653,22653
618,Zimmer Biomet,Health Care Equipment & Services,United States,7864,1714.9,27181,23669
619,Ingersoll Rand,Conglomerates,Ireland,14582,1305.9,18365,22024
620,Banco de Sabadell,Banking,Spain,8355,987.1,269355,11544
620,CIMB Group Holdings,Banking,Malaysia,6639,1040.9,125307,16358
622,Raiffeisen Bank International,Banking,Austria,8107,1235.7,162284,11184
623,Siam Commercial Bank,Banking,Thailand,6807,1288.9,97713,14285
624,Omnicom Group,Media,United States,15316,1109.6,23513,17065
625,Covestro,Chemicals,Germany,16747,2553.4,13851,18441
626,CBS,Media,United States,14110,1214,20591,19905
627,Adobe Systems,IT Software & Services,United States,7683,1878.6,14973,119119
627,Kotak Mahindra Bank,Banking,India,6024,961.9,51780,35838
629,Royal Caribbean Cruises,"Hotels, Restaurants & Leisure",United States,8797,1629.1,23971,22670
630,Aon,Insurance,United Kingdom,10694,742,27847,35232
630,Otsuka Holding,Drugs & Biotechnology,Japan,11318,1030.4,22786,26038
632,Murata Manufacturing,Consumer Durables,Japan,12378,1318.1,16897,29460
632,Nokia,Technology Hardware & Equipment,Finland,26521,-1395.3,48288,35678
634,T&D Holdings,Insurance,Japan,16215,601.7,135548,10331
635,Axis Bank,Banking,India,8590,589.5,94180,21108
636,Daqin Railway,Transportation,China,9193,2155.4,20905,20700
637,Suncorp Group,Insurance,Australia,10731,758.9,76540,13609
638,Valeo,Consumer Durables,France,20923,999.3,20917,16249
639,PPL,Utilities,United States,7622,1175,42388,19448
640,All Nippon Airways,Airline,Japan,17791,1298.2,24095,12770
641,Vonovia,Construction,Germany,3813,2816.7,54331,24101
642,Best Buy,Retailing,United States,42151,1000,13279,21926
643,CNH Industrial,Capital Goods,United Kingdom,28425,427,49809,16942
644,Cenovus Energy,Oil & Gas Operations,Canada,14112,1050.3,30878,13446
645,Coal India,Diversified Metals & Mining,India,12612,1296.3,17779,24957
646,Public Bank,Banking,Malaysia,4726,1349.3,102948,23342
647,Garanti Bank,Banking,Turkey,9507,1655.7,92869,8957
648,Falabella,Retailing,Chile,13838,785.3,23367,23573
649,NXP Semiconductors,Semiconductors,Netherlands,9314,968,24127,34024
650,JD.com,Retailing,China,53861,-23.1,28264,44463
651,Sinopharm Group,Drugs & Biotechnology,China,41110,780.8,26035,11747
652,Mylan,Drugs & Biotechnology,United Kingdom,11866,716.7,35184,19797
653,Infosys,IT Software & Services,India,10939,2486.3,12254,38332
654,Siam Cement,Chemicals,Thailand,13701,1514.5,18684,17708
655,Lennar,Construction,United States,13296,899.8,27944,17681
656,Hartford Financial Services,Insurance,United States,18482,283,216666,18824
657,Ageas,Insurance,Belgium,12860,702.9,123234,10601
658,Akzo Nobel,Chemicals,Netherlands,13869,987.5,20395,22441
659,Unibail-Rodamco,Real Estate,France,2344,2751.6,51924,23322
660,Nintendo,Media,Japan,9525,1259,15362,59796
660,Viacom,Consumer Durables,United States,12904,2160,22994,12161
660,Norilsk Nickel,Diversified Metals & Mining,Russia,9150,2130.8,16635,27523
663,Iqvia Holdings,Drugs & Biotechnology,United States,9981,1304,23235,21396
664,Devon Energy,Oil & Gas Operations,United States,14329,635,29316,21433
665,Capgemini,IT Software & Services,France,14429,924.9,19260,23263
666,Weichai Power,Capital Goods,China,23425,1142.6,31190,9577
667,Transneft,Oil & Gas Operations,Russia,15161,3291,50485,4391
668,The Estée Lauder Companies,Consumer Durables,United States,13282,1151,12772,51455
669,Becton Dickinson,Health Care Equipment & Services,United States,13503,47,54573,60185
670,Sekisui House,Construction,Japan,19314,1191.6,22161,12650
671,Yanzhou Coal Mining,Diversified Metals & Mining,China,21183,1100,31685,9899
672,Bharat Petroleum,Oil & Gas Operations,India,30012,1300.5,17028,12873
672,Kellogg,"Food, Drink & Tobacco",United States,13070,1451,16702,21293
672,Molson Coors Brewing,"Food, Drink & Tobacco",United States,10886,1470.2,30184,13100
675,Porsche Automobil Holding,Consumer Durables,Germany,38,3758.3,38061,25663
676,Republic Services,Business Services & Supplies,United States,10078,1328.2,21109,22270
677,Isbank,Banking,Turkey,14297,1576,115755,6168
678,Toray Industries,Chemicals,Japan,19894,865.4,24381,13655
679,Kinder Morgan,Oil & Gas Operations,United States,13707,261,79011,36422
679,West Japan Railway,Transportation,Japan,13538,996.9,28895,14182
681,TELUS,Telecommunications services,Canada,10171,1124.8,23583,21251
682,ZTE,Technology Hardware & Equipment,China,16776,765,22115,19454
683,Geely Automobile Holdings,Consumer Durables,Hong Kong,13769,1579.5,13050,26925
683,Stanley Black & Decker,Consumer Durables,United States,13151,1003.5,19683,22174
685,Carrefour,Food Markets,France,91334,-598.9,57414,15035
686,Kao Corp,Consumer Durables,Japan,13488,1358.9,12765,34429
687,Lam Research,Semiconductors,United States,10300,1886,13663,33063
687,WEC Energy Group,Utilities,United States,7630,1238.4,31786,19529
689,Deutsche Boerse,Diversified Financials,Germany,3375,985.4,179688,25965
690,Commerzbank,Banking,Germany,16153,160.2,547945,16146
691,Guangzhou Automobile Group,Consumer Durables,China,10819,1646,18832,18554
692,Legend Holding,Technology Hardware & Equipment,China,46900,746.2,51455,7669
693,Cnpc Capital,Capital Goods,China,4966,1106.8,130779,18789
694,BYD,Consumer Durables,China,16333,532,28942,21445
695,Air Products & Chemicals,Chemicals,United States,8697,1141.6,18511,36450
696,Guotai Junan Securities,Banking,China,3740,1447,72201,24009
697,Publicis Groupe,Media,France,10930,972.3,28555,16784
698,Eversource Energy,Utilities,United States,7935,998.1,37040,18392
699,Sodexo,Business Services & Supplies,France,23495,862.1,19109,14829
700,Aptiv,Consumer Durables,United Kingdom,15721,1327,12560,25476
700,Lotte Chemical,Chemicals,South Korea,14403,1917.6,18263,12404
702,Sanlam,Insurance,South Africa,8875,820.9,58697,13411
703,DSM,Health Care Equipment & Services,Netherlands,10410,2280,16269,17831
704,Teva Pharmaceutical,Drugs & Biotechnology,Israel,21830,-15836.4,69181,19596
705,Sumitomo Chemical,Chemicals,Japan,19493,1237.1,27726,9442
706,Altice,Telecommunications services,Netherlands,26506,-615.9,86982,15853
707,CGN Power,Utilities,China,6870,1398.4,55210,12506
708,Solvay,Chemicals,Belgium,13221,966.6,25758,14327
709,Parker-Hannifin,Capital Goods,United States,13981,1000.8,16237,23284
710,Kasikornbank,Banking,Thailand,5843,1057,95762,14653
711,Idemitsu Kosan,Oil & Gas Operations,Japan,32050,1539.5,25790,7653
712,Huntington Bancshares,Banking,United States,4874,1303.9,104246,16670
713,Athene Holding,Insurance,Bermuda,8154,1332,93557,9294
713,PKN Orlen,Oil & Gas Operations,Poland,26497,1599,17544,10366
715,WH Group,"Food, Drink & Tobacco",Hong Kong,22381,1133,15258,14900
716,Credicorp,Banking,Peru,5451,1305.5,52850,18040
717,Koç Holding,Conglomerates,Turkey,27110,1346,27616,7965
718,George Weston,Food Markets,Canada,37582,648.2,29976,10427
719,Baxter International,Health Care Equipment & Services,United States,10763,832,16890,37762
720,Telkom Indonesia,Telecommunications services,Indonesia,9642,1576.9,15006,25777
721,Husky Energy,Oil & Gas Operations,Canada,15424,750.3,25819,14363
722,Essity Ab,Consumer Durables,Sweden,13428,972.9,18569,18717
723,Teliasonera,Telecommunications services,Sweden,9646,673.9,30112,21940
724,ThyssenKrupp Group,Conglomerates,Germany,46861,-941.8,40671,17258
725,Guangzhou R&F,Real Estate,China,8827,3254.9,45778,7775
726,Coca-Cola European Partners,"Food, Drink & Tobacco",United Kingdom,12902,765.9,22361,18777
727,Edison International,Utilities,United States,12421,421,51943,20295
727,Sandvik,Capital Goods,Sweden,11127,1661.2,13447,23013
729,Macy's,Retailing,United States,24837,1548,20052,9068
730,Haitong Securities,Diversified Financials,China,4190,1224,91068,19415
731,Ferguson,Construction,Switzerland,18585,1203,12676,18876
732,Eiffage,Construction,France,17216,614.7,36168,11525
733,Norsk Hydro,Diversified Metals & Mining,Norway,15540,1122.2,20224,12379
734,Ross Stores,Consumer Durables,United States,14135,1362.8,5886,31025
735,Liberty Global,Media,United Kingdom,14775,-3644.4,58312,24388
736,Huatai Securities,Diversified Financials,China,3149,1490,63538,19569
737,Unum,Insurance,United States,11390,1037.8,63012,8394
738,Fanuc,Capital Goods,Japan,6556,1641.7,16258,41825
739,Mazda Motor,Consumer Durables,Japan,31345,1011.5,25652,8426
739,ROSSETI,Utilities,Russia,16258,1754.1,42247,2691
741,UPM-Kymmene,Materials,Finland,11733,1217.7,15912,19760
742,Annaly Capital Management,Real Estate,United States,2664,2456.9,100382,12072
743,Halliburton,Oil & Gas Operations,United States,22081,-385,25191,45796
744,Prologis,Real Estate,United States,2683,1814.8,29671,34836
745,Huaneng Power International,Utilities,China,23710,361,60809,13633
746,Tokyo Electron,Semiconductors,Japan,10202,1844,11365,32884
747,Shimao Property Holdings,Real Estate,Hong Kong,10400,1160.7,47230,9238
748,LG Corp,Consumer Durables,South Korea,9111,2119.3,20221,13331
749,Toshiba,Consumer Durables,Japan,38674,-3621.7,39864,17040
750,Akbank,Banking,Turkey,7605,1665,89802,7945
751,London Stock Exchange,Diversified Financials,United Kingdom,2518,682.5,1003714,20897
752,OMV Group,Oil & Gas Operations,Austria,22999,149.6,39805,21456
753,Uniper,Utilities,Germany,82983,-1490,51903,11880
754,China Energy Engineering,Construction,China,34753,780.8,52808,4668
754,Veolia Environnement,Utilities,France,28339,376.5,46002,13596
756,Hong Kong Exchanges,Diversified Financials,Hong Kong,1829,1056.4,39205,41281
757,Ericsson,Technology Hardware & Equipment,Sweden,23776,-3014.3,31127,26119
758,LabCorp,Health Care Equipment & Services,United States,10843,1249.2,16832,17999
759,Allied Irish Banks,Banking,Ireland,3786,1214.8,108146,16243
760,Shanghai International Port,Transportation,China,5570,1817.5,22647,24694
761,Bancolombia,Banking,Colombia,7417,885.8,68322,11547
762,AMP,Diversified Financials,Australia,12751,650,115825,8121
763,Daiwa Securities,Diversified Financials,Japan,6429,997.7,198794,9786
764,China Reinsurance Group,Insurance,China,15789,776.1,36536,9362
765,CenterPoint Energy,Utilities,United States,9868,1765,22410,11512
766,Abertis,Transportation,Spain,5922,1012.2,35821,19870
767,Taisei,Construction,Japan,14305,1144,18155,12425
768,Sempra Energy,Oil & Gas Operations,United States,11128,191,60485,28284
769,TD Ameritrade Holding,Diversified Financials,United States,4571,1010,38554,34938
770,Grupa PZU,Insurance,Poland,8670,771,90985,9728
771,Qurate Retail,Retailing,United States,11307,2318,18715,10514
772,ITC,"Food, Drink & Tobacco",India,8737,1534.4,8615,51489
773,Isuzu Motors,Consumer Durables,Japan,18445,970,17841,12043
774,Grupo Aval,Diversified Financials,Colombia,10273,694,79781,9519
775,Hilton,"Hotels, Restaurants & Leisure",United States,9053,1346,14260,25088
775,Steinhoff International,Consumer Durables,Netherlands,18124,1359,37081,574
777,Rakuten,Retailing,Japan,8790,928.8,61130,9587
778,LG Display,Consumer Durables,South Korea,23764,998.9,28141,7796
779,Sabanci Holding,Conglomerates,Turkey,12151,1055.1,91818,4693
780,Lear,Consumer Durables,United States,21206,1330.4,12681,12931
780,VMware,IT Software & Services,United States,7921,569,20693,58378
782,Chunghwa Telecom,Telecommunications services,Taiwan,7557,1267.5,16054,28414
783,Sharp,Consumer Durables,Japan,21900,634,17947,14714
784,Neste Oil,Oil & Gas Operations,Finland,16096,1235.2,9889,20583
785,Dentsu,Media,Japan,8283,940.6,31628,13402
786,DR Horton,Construction,United States,15063,1142.5,13218,16557
787,GF Securities,Diversified Financials,China,2912,1202,61643,17722
788,Pioneer Natural Resources,Oil & Gas Operations,United States,6964,1045,17323,34455
789,Japan Airlines,Airline,Japan,12481,1221.7,17435,12865
790,TUI,Business Services & Supplies,Germany,21340,777.3,15602,13982
791,Barrick Gold,Diversified Metals & Mining,Canada,8180,969.6,25396,15727
792,Eastman Chemical,Chemicals,United States,9827,1486,16366,15237
793,Luxottica Group,Retailing,Italy,10329,1171.3,12059,30008
794,YPF,Oil & Gas Operations,Argentina,15474,1047.1,27432,8498
795,CEZ Group,Utilities,Czech Republic,8498,803.3,30253,14133
796,Entergy,Utilities,United States,11082,475.5,47282,14258
797,Anadarko Petroleum,Oil & Gas Operations,United States,11094,-25,41076,35186
797,Ferrovial,Transportation,Spain,13770,511.4,27606,15670
799,Western Digital,Technology Hardware & Equipment,United States,20372,199,29004,23580
800,CSL,Drugs & Biotechnology,Australia,7355,1609.5,10400,59997
801,Formosa Plastics,Chemicals,Taiwan,6795,1623.2,15998,23209
802,Scentre Group,Diversified Financials,Australia,1893,3233.1,29265,16472
803,Great Wall Motor,Consumer Durables,China,15200,789,17406,13907
804,Rockwell Collins,Aerospace & Defense,United States,8478,909,18300,22056
805,Bankia,Banking,Spain,3952,865.9,257098,13710
805,Galp Energia,Oil & Gas Operations,Portugal,17837,712.6,14964,16952
807,Samba Financial Group,Banking,Saudi Arabia,2265,1358.7,61043,14815
808,Tokyo Gas,Oil & Gas Operations,Japan,16036,676.6,21953,12192
809,National Bank of Kuwait,Banking,Kuwait,3762,1043.8,89396,14983
810,Mitsubishi Motors,Consumer Durables,Japan,19781,971,15565,11702
811,Tesla,Consumer Durables,United States,12471,-2340.7,27271,51118
812,Uni-President,"Food, Drink & Tobacco",Taiwan,13607,1322.7,14132,13365
813,Ryanair Holdings,Airline,Ireland,7897,1637.4,13966,21308
814,Fortum,Utilities,Finland,5695,1069.3,26162,21294
815,Oneok,Oil & Gas Operations,United States,12678,565,16432,27057
816,Chongqing Rural Bank,Banking,China,6717,1371.3,142859,7096
817,Link REIT,Real Estate,Hong Kong,1234,3070.6,24558,18529
818,Itaúsa,Conglomerates,Brazil,1556,2632,19770,26770
819,PTT Global Chemical,Chemicals,Thailand,13562,1164.8,14281,13413
