Rank_nr,Company,Industry,Country,Sales,Profits,Assets,Market_Value
415,Norfolk Southern,Transportation,United States,11040,1749,30342,23747
416,Orix,Diversified Financials,Japan,11752,1040.7,101210,13524
417,Covidien,Health Care Equipment & Services,Ireland,12010,1904,22049,30881
418,FirstEnergy,Utilities,United States,15303,770,50406,17607
419,Mitsui Fudosan,Real Estate,Japan,16164,605.6,46873,25166
420,Royal Bank of Scotland,Banking,United Kingdom,42105,-9438,2133119,52039
421,Macy's,Retailing,United States,27686,1335,20991,16198
422,Las Vegas Sands,Casinos & Gaming,United States,11131,1524.1,22164,44129
423,Aeon,Retailing,Japan,64087,822,49112,8935
424,Ageas,Insurance,Belgium,20620,979.6,128033,8547
425,Thermo Fisher Scientific,Health Care Equipment & Services,United States,12510,1177.9,27445,27577
426,Bouygues,Construction,France,44257,835.1,48098,9372
427,Cenovus Energy,Oil & Gas Operations,Canada,16915,997.3,24321,24372
428,Ahold,Food Markets,Netherlands,43326,1091,19419,15733
429,CEZ Group,Utilities,Czech Republic,11314,2179.2,33377,15702
430,Sampo,Insurance,Finland,8354,1852.2,41425,22156
431,Hana Financial Group,Banking,South Korea,12499,1494.3,263941,8465
432,Consolidated Edison,Utilities,United States,12188,1141,41209,17330
433,Deutsche Telekom,Telecommunications services,Germany,76740,-6932.7,136096,48420
434,Swisscom,Telecommunications services,Switzerland,12428,1915.9,21497,24037
435,Rio Tinto,Diversified Metals & Mining,United Kingdom,50967,-2990,117573,98481
436,Generali Group,Insurance,Italy,116740,119,582393,26050
437,CLP Holdings,Utilities,Hong Kong-China,13530,1073,29381,21667
438,Hewlett-Packard,Technology Hardware & Equipment,United States,118680,-12886,106701,43118
439,Novo Nordisk,Drugs & Biotechnology,Denmark,13803,3791.3,11208,94962
440,Grupo Mexico,Diversified Metals & Mining,Mexico,10393,2413,18351,32270
441,Lincoln National,Insurance,United States,11532,1312,218869,9078
442,Loews,Insurance,United States,14552,568,80021,17478
443,Morgan Stanley,Diversified Financials,United States,32036,68,780960,46568
444,Fubon Financial,Diversified Financials,Taiwan,9401,1008.5,119256,13724
445,Macquarie Group,Diversified Financials,Australia,11398,754.9,157824,13531
446,Bank Mandiri,Banking,Indonesia,6283,1612.4,65541,24044
447,Richemont,Retailing,Switzerland,11871,2067.1,15069,48928
448,Newmont Mining,Diversified Metals & Mining,United States,9868,1833,29650,19715
448,Rogers Communications,Telecommunications services,Canada,12540,1707.3,19703,25268
450,Shin-Etsu Chemical,Chemicals,Japan,12657,1215.8,21750,28709
451,Merck,Drugs & Biotechnology,Germany,13811,729,28563,31983
452,Fifth Third Bancorp,Banking,United States,7106,1576,121894,14653
453,Toyota Tsusho,Trading Companies,Japan,71474,799.8,34358,9234
454,CRH,Construction,Ireland,24616,728.2,27648,16731
455,Raiffeisen Bank International,Banking,Austria,13885,1347,190493,7602
456,Bharti Airtel,Telecommunications services,India,14047,837.4,29823,21842
457,Praxair,Chemicals,United States,11224,1692,18090,33634
458,Xerox,Business Services & Supplies,United States,22390,1195,30015,10660
459,Intesa Sanpaolo,Banking,Italy,47679,-10632,813808,26432
460,Crédit Agricole,Banking,France,51159,-8320.9,2431364,23376
461,Bank Rakyat Indonesia,Banking,Indonesia,6031,1942.8,56997,22370
462,Porsche Automobil Holding,Consumer Durables,Germany,5242,10307,41148,24545
463,HDFC Bank,Banking,India,6517,1031.6,66658,28071
464,National Bank of Canada,Banking,Canada,7139,1574.8,184008,12257
465,Magna International,Consumer Durables,Canada,30837,1433,17109,13177
466,Humana,Health Care Equipment & Services,United States,39126,1222,19979,11052
467,CIMB Group Holdings,Banking,Malaysia,6267,1420.8,110185,16814
467,Kirin Holdings,"Food, Drink & Tobacco",Japan,21634,648,33583,15246
469,Keppel Corp,Conglomerates,Singapore,11437,1832.3,23881,16994
470,Lotte Shopping,Retailing,South Korea,22244,959,34648,10292
471,Compass Group,"Hotels, Restaurants & Leisure",United Kingdom,27310,977.4,14427,23109
472,Paccar,Capital Goods,United States,17050,1111.6,18628,18013
473,Aon,Insurance,United Kingdom,11514,993,30486,18663
473,China Coal Energy,Diversified Metals & Mining,China,13617,1471,29489,12199
475,EnBW-Energie Baden,Utilities,Germany,24748,609,48525,10753
476,Kinder Morgan,Oil & Gas Operations,United States,9973,444,68520,41233
477,Siam Commercial Bank,Banking,Thailand,6007,1314,74203,21491
478,TJX Cos,Retailing,United States,25878,1906.7,9512,32758
479,Sysco,Food Markets,United States,43434,1076.8,12428,19842
480,Fortum,Utilities,Finland,8125,1858.8,32274,17643
481,Atlas Copco,Capital Goods,Sweden,13375,2054,12477,35155
482,LG Chem,Chemicals,South Korea,21867,1404.8,15434,16204
483,Woodside Petroleum,Oil & Gas Operations,Australia,6362,2989.4,23888,31873
484,Tatneft,Oil & Gas Operations,Russia,12992,2094,19543,14839
485,ArcelorMittal,Diversified Metals & Mining,Luxembourg,84213,-3726,114573,23105
486,H&M,Consumer Durables,Sweden,18133,2532,8793,59751
487,Suzuki Motor,Consumer Durables,Japan,30347,651,27160,13337
488,Bank of Beijing,Banking,China,6348,1421.4,151744,13115
489,Public Service Enterprise,Utilities,United States,9781,1275,31725,16838
490,Mosaic,Chemicals,United States,10102,1910,17322,26687
491,GFNorte,Banking,Mexico,7651,846.2,70581,18457
492,Kyocera,Consumer Durables,Japan,14386,958.6,23985,17110
493,Associated British Foods,"Food, Drink & Tobacco",United Kingdom,19793,896.6,16230,22748
494,Origin Energy,Utilities,Australia,13239,1003.1,28682,14893
495,Otsuka Holding,Drugs & Biotechnology,Japan,13947,1113.2,19946,18573
496,Telus,Telecommunications services,Canada,10968,1323.7,20533,22257
497,Etisalat,Telecommunications services,United Arab Emirates,8970,1836,21820,21848
497,Potash of Saskatchewan,Chemicals,Canada,7927,2079,18206,35338
499,Progressive,Insurance,United States,17084,902.3,22695,15176
500,Sempra Energy,Oil & Gas Operations,United States,9647,865,36499,19225
501,Corning,Technology Hardware & Equipment,United States,8012,1728,29375,19023
502,Reed Elsevier,Media,United Kingdom,9918,1734,17860,25624
503,Dongfeng Motor Group,Consumer Durables,China,19658,1441,19213,11769
503,Tokio Marine Holdings,Insurance,Japan,39447,72.5,196418,23495
505,Sandvik,Capital Goods,Sweden,15159,1247,15995,20545
506,Sony,Consumer Durables,Japan,78515,-5516.5,160340,17603
507,Poly Real Estate,Real Estate,China,9634,1337,40284,12235
508,New China Life Insurance,Insurance,China,17976,465,79181,11814
509,Agrium,Chemicals,Canada,16686,1494,15977,15295
510,Cummins,Capital Goods,United States,17334,1516,12548,22280
511,EOG Resources,Oil & Gas Operations,United States,11683,570.3,27337,35441
512,Omnicom Group,Media,United States,14219,998.3,22152,15697
513,Teck Resources,Diversified Metals & Mining,Canada,10388,814.5,34766,17443
514,Qatar National Bank,Banking,Qatar,3974,2290.3,100756,25660
515,Tenaris,Oil & Gas Operations,Luxembourg,11074,1736.6,15739,24202
516,Tenaga Nasional,Utilities,Malaysia,11471,1343.2,28315,12592
517,Swire Pacific,Conglomerates,Hong Kong-China,5659,2255.7,41498,18808
517,Toyota Industries,Consumer Durables,Japan,18644,707.8,32155,11733
519,Liberty Interactive,Retailing,United States,10054,1530,26255,14553
520,Aviva,Insurance,United Kingdom,69008,-5100.8,512742,14541
520,J Sainsbury,Food Markets,United Kingdom,35727,958.3,19716,10366
522,Anglo American,Diversified Metals & Mining,United Kingdom,29362,-1524,78121,39900
523,Cheung Kong Holdings,Real Estate,Hong Kong-China,2475,4145,49427,33727
524,Kasikornbank,Banking,Thailand,6014,1152.3,67818,17506
525,Amazon.com,Retailing,United States,61093,-39,32555,119011
525,Carlsberg,"Food, Drink & Tobacco",Denmark,11609,969,27235,15769
527,Larsen & Toubro,Construction,India,12632,922.8,23770,17154
528,Principal Financial Group,Insurance,United States,9215,805.9,161926,10002
529,Saudi Electricity,Utilities,Saudi Arabia,8970,682.8,63615,15277
529,Waste Management,Business Services & Supplies,United States,13649,817,23097,17418
531,Murphy Oil,Oil & Gas Operations,United States,28616,970.9,17523,11848
532,CaixaBank,Banking,Spain,16265,303,450060,16797
533,TE Connectivity,Consumer Durables,Switzerland,13246,1129,18136,17580
534,Dai-ichi Life Insurance,Insurance,Japan,56467,245.9,403234,13436
535,Nomura Holdings,Diversified Financials,Japan,22369,139.9,431327,23589
536,Vivendi,Telecommunications services,France,38251,216.4,76618,27820
537,Fujitsu,Technology Hardware & Equipment,Japan,53968,515.9,34999,9248
538,Charles Schwab,Diversified Financials,United States,5033,928,133637,22825
539,Al Rajhi Bank,Banking,Saudi Arabia,4027,2102,71287,25999
539,SSE,Utilities,United Kingdom,50839,317,31097,21230
541,Ingersoll-Rand,Conglomerates,Ireland,14035,1018.6,18493,16413
542,Sime Darby,Conglomerates,Malaysia,15012,1309,14905,17330
543,Halkbank,Banking,Turkey,6220,1481.4,60973,13318
544,Philips,Conglomerates,Netherlands,32702,298,35810,27539
545,PPG Industries,Chemicals,United States,15200,941,15878,20184
546,Mitsubishi Heavy Industries,Capital Goods,Japan,34077,296.4,48032,18840
547,Transneft,Oil & Gas Operations,Russia,20812,5841,57847,3573
548,Korea Electric Power,Utilities,South Korea,43896,-2812.6,129314,17449
549,Marsh & McLennan,Insurance,United States,11924,1176,16288,20339
550,KT Corp,Telecommunications services,South Korea,21131,938.9,32413,8055
551,Kellogg,"Food, Drink & Tobacco",United States,14197,961,15184,22510
552,Aisin Seiki,Consumer Durables,Japan,27834,670.4,24689,10565
553,Astellas Pharma,Drugs & Biotechnology,Japan,11710,945,16608,25882
553,Entergy,Utilities,United States,10302,868.4,43202,11617
555,SK Telecom,Telecommunications services,South Korea,14478,1023,24062,11517
556,Simon Property Group,Real Estate,United States,4880,1434.5,32587,49483
557,Panasonic,Consumer Durables,Japan,94782,-9327.8,76096,16724
558,AmerisourceBergen,Drugs & Biotechnology,United States,80644,725.5,15496,11253
559,Goldcorp,Diversified Metals & Mining,Canada,5435,1749,31212,26404
560,Xcel Energy,Utilities,United States,10128,905.2,31141,14229
561,HDFC,Diversified Financials,India,5890,1072.5,41564,23326
561,MasterCard,Diversified Financials,United States,7391,2759,12462,63763
563,Sumitomo Realty,Real Estate,Japan,8319,643.1,46675,18446
564,Solvay,Chemicals,Belgium,16405,769,23444,12537
565,Yara International,Chemicals,Norway,15088,1904.4,14352,13248
566,Sumitomo Electric,Consumer Durables,Japan,24877,711,24973,9992
567,Quanta Computer,Technology Hardware & Equipment,Taiwan,34411,779,24573,8465
568,Regions Financial,Banking,United States,6003,1120,121347,11816
569,Falabella,Retailing,Chile,11477,775.5,17918,26802
570,Adidas,Consumer Durables,Germany,19635,693.9,14665,21801
570,Western Digital,Technology Hardware & Equipment,United States,15648,2082,13929,12072
572,CIC Group,Banking,France,15510,773,302335,5768
573,Cencosud,Food Markets,Chile,19122,564.2,19678,17417
574,Sanlam,Insurance,South Africa,10836,690,52321,10717
575,MS&AD Insurance,Insurance,Japan,42172,-2047.2,173417,14125
576,Veolia Environnement,Utilities,France,38837,519.5,57178,6809
576,Wm Morrison Supermarkets,Food Markets,United Kingdom,28786,1028,16559,9538
578,Air Products & Chemicals,Chemicals,United States,9853,1197.5,17393,18722
578,Novatek,Oil & Gas Operations,Russia,6903,2273,15126,31297
580,PKO Bank Polski,Banking,Poland,5703,1211.6,62333,13799
581,Tokyo Gas,Oil & Gas Operations,Japan,21191,556.4,22223,13528
582,Precision Castparts,Aerospace & Defense,United States,7888,1348.5,16690,28465
583,Fujifilm Holdings,Consumer Durables,Japan,26519,528.6,32386,9396
584,Franklin Resources,Diversified Financials,United States,7301,1966.7,14354,31858
585,SCA,Consumer Durables,Sweden,13140,685,20219,17255
586,Ecolab,Chemicals,United States,11839,703.6,17572,23490
586,Telecom Italia,Telecommunications services,Italy,37937,-2092,102349,15186
586,Williams Cos,Oil & Gas Operations,United States,7517,859,24327,24128
589,Dominion Resources,Utilities,United States,13093,302,46838,32729
590,Tata Steel,Diversified Metals & Mining,India,26128,1025.6,28810,6368
591,Tencent Holdings,IT Software & Services,China,6957,2018,12070,65009
592,Sodexo,Business Services & Supplies,France,22938,660.4,15909,14326
593,Industrial Bank of Korea,Banking,South Korea,9302,1035.8,185893,6367
594,Public Bank,Banking,Malaysia,4207,1265.3,89785,17954
595,HeidelbergCement,Construction,Germany,18028,387,36958,13940
596,Ferrovial,Transportation,Spain,10140,936,27170,11865
597,Cemig,Utilities,Brazil,9487,2195,19354,10686
598,Swatch Group,Consumer Durables,Switzerland,8511,1746.7,11963,32074
598,Yum Brands,"Hotels, Restaurants & Leisure",United States,13633,1597,9011,31641
600,Thales,Aerospace & Defense,France,18206,688.8,28152,8811
601,Unum Group,Insurance,United States,10515,894.4,62236,7482
602,Investor,Diversified Financials,Sweden,3495,3727,35300,22868
603,Annaly Capital Management,Real Estate,United States,3259,1735.9,133452,14834
604,Toray Industries,Chemicals,Japan,19190,775.8,18804,10434
605,Starbucks,"Hotels, Restaurants & Leisure",United States,13663,1434.2,8490,43205
606,Kubota,Capital Goods,Japan,12177,743.5,17990,17353
607,PTT Global Chemical,Chemicals,Thailand,18484,1111,14233,11261
608,BanColombia,Banking,Colombia,5862,963,55414,13455
609,Sprint Nextel,Telecommunications services,United States,35345,-4326,51570,17493
610,Cathay Financial,Insurance,Taiwan,9224,367.5,165309,14323
611,SLM,Diversified Financials,United States,6111,939,181260,9030
612,Samsung Fire & Marine,Insurance,South Korea,14663,702,34542,8244
613,Bank Central Asia,Banking,Indonesia,4043,1216,45966,27091
614,Grupo Pão de Açúcar,Food Markets,Brazil,24853,513,16761,14066
615,Publicis Groupe,Media,France,8720,972.3,21764,14671
616,DISH Network,Media,United States,14266,636.7,17380,15868
616,Kohl's,Retailing,United States,19279,987,13905,11393
618,Chunghwa Telecom,Telecommunications services,Taiwan,7449,1355,15150,24282
619,T&D Holdings,Insurance,Japan,24544,323.3,155114,8105
620,Stryker,Health Care Equipment & Services,United States,8657,1298,13206,25067
621,Isuzu Motors,Consumer Durables,Japan,16913,1102.4,14565,10547
622,Hartford Financial Services,Insurance,United States,26412,-38,298513,11483
623,Unibail-Rodamco,Real Estate,France,2276,1924.4,38980,22211
624,Yahoo,IT Software & Services,United States,4987,3945.5,17103,24306
625,HJ Heinz,"Food, Drink & Tobacco",United States,11601,992.4,11929,23247
626,General Dynamics,Aerospace & Defense,United States,31513,-332,34309,24709
627,MTR,Transportation,Hong Kong-China,4607,1744.5,26696,23000
628,Abertis,Transportation,Spain,5208,1351.5,37239,14282
628,China National Building,Construction,China,13823,884,31210,7500
630,Westfield Group,Real Estate,Australia,2453,1786,35263,25444
631,Virgin Media,Telecommunications services,United States,6665,4636.9,17075,12516
631,Mitsubishi Chemical,Chemicals,Japan,38755,428.7,37366,7379
633,Siam Cement,Chemicals,Thailand,13320,771,12791,20318
634,M&T Bank,Banking,United States,4609,1029.5,83009,13433
635,Daqin Railway,Transportation,China,7151,1858.7,14939,18711
636,Tata Consultancy Services,IT Software & Services,India,9613,2047.3,8075,56890
637,China Resources Land,Real Estate,Hong Kong-China,5719,1362,29449,14568
637,Fanuc,Capital Goods,Japan,6505,1676.9,13739,29656
639,Datang International Power,Utilities,China,12192,635,42385,8397
640,Bangkok Bank,Banking,Thailand,4252,1079,79073,15061
641,Seagate Technology,Technology Hardware & Equipment,Ireland,16332,3233,8742,12686
642,Ensco,Oil & Gas Operations,United Kingdom,6850,1817.2,18546,14141
643,HollyFrontier,Oil & Gas Operations,United States,20091,1727.2,10329,10770
643,Kingfisher,Retailing,United Kingdom,16800,896,15568,10270
645,Galp Energia,Oil & Gas Operations,Portugal,24416,452.5,17988,13148
646,George Weston,Food Markets,Canada,32765,486.3,21916,9090
647,Rostelecom,Telecommunications services,Russia,10356,1130,17698,11331
648,Evergrande Real Estate,Real Estate,China,10343,1453,31075,6896
649,Japan Airlines,Airline,Japan,14554,2254.3,13168,8656
650,Jiangxi Copper,Diversified Metals & Mining,China,25042,827,12531,10787
651,PKN Orlen,Oil & Gas Operations,Poland,38818,757.8,16910,7384
652,Grupo Aval,Diversified Financials,Colombia,6083,663.7,57450,13212
653,China Shipbuilding Industry,Capital Goods,China,9222,747.6,25337,12110
654,Commerzbank,Banking,Germany,25463,8,838336,9160
654,ThyssenKrupp Group,Conglomerates,Germany,51573,-6000,47350,12383
656,JBS,"Food, Drink & Tobacco",Brazil,38902,369,24289,10387
657,China Resources Power,Utilities,Hong Kong-China,8055,965,22904,12415
657,Inter Rao,Utilities,Russia,18283,1232,16558,7202
659,Barrick Gold,Diversified Metals & Mining,Canada,14547,-665,47282,28703
660,MOL Hungarian Oil,Oil & Gas Operations,Hungary,24591,666,21639,7462
661,Wheelock & Co,Real Estate,Hong Kong-China,4270,3472,49418,9976
662,Daiwa House Industry,Construction,Japan,22333,401.1,24045,11531
663,American Capital Agency,Real Estate,United States,2108,1276,100453,13131
663,Dollar General,Retailing,United States,16022,953,10368,15837
665,Asahi Group Holdings,"Food, Drink & Tobacco",Japan,13076,661,20033,11132
666,Spectra Energy,Oil & Gas Operations,United States,5075,944,30587,19342
667,JFE Holdings,Diversified Metals & Mining,Japan,38251,-442.5,47416,12587
668,Gree Electric Appliances,Consumer Durables,China,13267,832,13542,13458
669,Ooredoo Telecom,Telecommunications services,Qatar,9259,808.5,25879,10048
670,Kao Corp,Consumer Durables,Japan,15412,664.5,11997,17367
671,CSN,Diversified Metals & Mining,Brazil,8867,1989,24226,7218
672,Asahi Kasei,Chemicals,Japan,19005,673.7,16910,9229
672,Erste Group Bank,Banking,Austria,15483,-933,271708,12343
674,Yanzhou Coal Mining,Diversified Metals & Mining,China,9216,986,18050,11824
675,Henderson Land,Real Estate,Hong Kong-China,2010,2605,33881,15093
675,Nucor,Diversified Metals & Mining,United States,19429,504.6,14152,14804
677,Parker-Hannifin,Capital Goods,United States,13086,1034.7,11461,14427
678,Axis Bank,Banking,India,5342,829.6,55823,11612
679,Delphi Automotive ,Consumer Durables,United Kingdom,15519,1077,10176,13646
680,Stanley Black & Decker,Consumer Durables,United States,10190,883.8,15844,13008
681,PGE,Utilities,Poland,9401,987.9,18829,10530
682,NKSJ Holdings,Insurance,Japan,30930,-1114.5,105244,9362
683,Fuji Heavy Industries,Consumer Durables,Japan,18327,464.5,16412,12868
684,Deutsche Boerse,Diversified Financials,Germany,2840,829.4,285469,12513
685,Idemitsu Kosan,Oil & Gas Operations,Japan,52069,777.7,32379,3545
685,Telekom Indonesia,Telecommunications services,Indonesia,8023,1336.4,11547,21396
687,Liberty Global,Media,United States,10311,322.8,38308,17750
688,Sekisui House,Construction,Japan,19984,575.3,16854,9386
689,Nokia,Technology Hardware & Equipment,Finland,39809,-4097.6,37831,12510
690,Metro Group,Food Markets,Germany,87988,4,45835,9308
691,National Bank of Abu Dhabi,Banking,United Arab Emirates,3057,1114,81833,12449
692,Lenovo Group,Technology Hardware & Equipment,China,29602,473.4,15532,10394
692,National Bank of Kuwait ,Banking,Kuwait,2464,1086,58409,14636
694,San Miguel,Conglomerates,Philippines,16566,654,25065,7002
695,Samsung C&T,Trading Companies,South Korea,23806,424,24229,8498
696,MegaFon,Telecommunications services,Russia,8789,1235,11456,17561
697,Bombardier,Aerospace & Defense,Canada,16768,588,25790,7267
698,"Becton, Dickinson",Health Care Equipment & Services,United States,7777,1532.4,11629,17903
699,Celgene,Drugs & Biotechnology,United States,5507,1456.2,11734,47067
700,British Sky Broadcasting,Media,United Kingdom,10661,1422.3,8616,21637
701,KPN,Telecommunications services,Netherlands,16371,911.6,27193,5478
702,DTE Energy,Utilities,United States,8791,610,26339,11450
703,Fortescue Metals Group,Diversified Metals & Mining,Australia,7043,1643.6,14885,13157
704,ConAgra Foods,"Food, Drink & Tobacco",United States,13834,672.5,12524,14445
705,Gap,Consumer Durables,United States,15651,1135,7470,17467
706,RusHydro,Utilities,Russia,11259,975.3,25271,6867
707,VF,Consumer Durables,United States,10880,1086,9633,18212
708,CME Group,Diversified Financials,United States,2915,896.3,38863,21062
709,XL Group,Insurance,Ireland,7230,651.1,45388,8967
710,CSR,Capital Goods,China,14109,635,16782,9899
711,VakifBank,Banking,Turkey,6294,790.8,60567,7915
712,ALFA,Conglomerates,Mexico,15557,699,11814,12678
713,Fast Retailing,Consumer Durables,Japan,11850,914,7548,32559
713,Noble Group,Conglomerates,Hong Kong-China,94045,471.3,19700,6183
713,Novolipetsk Steel,Diversified Metals & Mining,Russia,12157,596,18458,10682
716,Li & Fung,Trading Companies,Hong Kong-China,20222,617,12015,11485
717,Punjab National Bank,Banking,India,8195,988,92259,4998
718,Symantec,IT Software & Services,United States,6839,1136,13962,16916
719,Motorola Solutions,Technology Hardware & Equipment,United States,8698,881,12679,17138
720,Northern Trust,Banking,United States,4194,687.3,97464,13046
721,KeyCorp,Banking,United States,4672,858,89236,9340
722,Chubu Electric Power,Utilities,Japan,29587,-1113.7,65804,9043
723,Vienna Insurance Group,Insurance,Austria,12435,475,50017,6640
724,New World Development,Real Estate,Hong Kong-China,4592,1307.1,36829,10702
725,Genting,Casinos & Gaming,Malaysia,5590,1366,21492,11605
725,Severstal,Diversified Metals & Mining,Russia,14104,762,15707,8706
727,Bank of Baroda,Banking,India,6800,1031.9,89783,5479
728,Anhui Conch Cement,Construction,China,7232,1002,14037,15878
729,Luxottica Group,Retailing,Italy,9348,714.6,10906,23688
730,LG Electronics,Consumer Durables,South Korea,45263,59,29572,11603
731,RSA Insurance Group,Insurance,United Kingdom,14377,559.3,33406,6316
732,Adecco,Business Services & Supplies,Switzerland,26407,485,12688,10856
732,Technip,Oil & Gas Operations,France,10823,712,14872,11840
734,BRF-Brasil Foods,"Food, Drink & Tobacco",Brazil,13909,397,14675,19246
735,Krung Thai Bank,Banking,Thailand,4094,768.9,73676,12424
736,United Continental Holdings,Airline,United States,37152,-723,37628,10285
737,Industries Qatar,Chemicals,Qatar,5135,2318,11044,26454
738,Osaka Gas,Oil & Gas Operations,Japan,15641,546.1,17933,8714
739,Asahi Glass,Construction,Japan,14918,549,21928,7825
740,China Yangtze Power,Utilities,China,3284,1223.4,25159,19359
741,West Japan Railway,Transportation,Japan,15555,356.2,30614,9163
742,SCOR,Insurance,France,13367,551.1,42966,5761
743,ASML Holding,Semiconductors,Netherlands,6242,1512.3,9718,28898
744,Daikin Industries,Construction,Japan,14722,497.4,13990,12549
744,Newcrest Mining,Diversified Metals & Mining,Australia,4520,1143,20757,17522
746,Tyson Foods,"Food, Drink & Tobacco",United States,33351,600,11874,8654
747,Samba Financial Group,Banking,Saudi Arabia,1963,1154.4,53060,10775
748,Biogen Idec,Drugs & Biotechnology,United States,5516,1380,10130,41823
749,Tokyu,Transportation,Japan,13218,433.9,23802,9308
750,Grupo ACS,Construction,Spain,50655,-2541,51545,7694
751,NRG Energy,Utilities,United States,8422,559,35128,8431
752,Reynolds American,"Food, Drink & Tobacco",United States,4381,1272,16557,23815
753,Pearson,Media,United Kingdom,8226,530.1,18074,14942
754,Couche Tard,Retailing,Canada,32974,538.4,10508,10227
755,Bunge,"Food, Drink & Tobacco",Bermuda,60991,64,24081,11144
756,Antofagasta,Diversified Metals & Mining,United Kingdom,6740,1032,12870,16140
756,Atlantia,Transportation,Italy,4401,1039,40095,10592
756,Seadrill,Oil & Gas Operations,Bermuda,4478,1146,19633,17634
759,Kansai Electric Power,Utilities,Japan,33962,-2926.5,86697,7037
759,Magnit,Food Markets,Russia,14430,804,5480,18798
759,Marks & Spencer,Retailing,United Kingdom,15920,822.3,11621,9094
762,S-Oil,Oil & Gas Operations,South Korea,30841,519.7,11748,9429
763,Northeast Utilities,Utilities,United States,6274,533.1,28303,13410
764,Formosa Petrochemical,Oil & Gas Operations,Taiwan,30247,92,15389,26483
765,First Gulf Bank,Banking,United Arab Emirates,2644,1088.3,47653,11067
766,Tesoro,Oil & Gas Operations,United States,32974,743,10702,7764
766,Grupa PZU,Insurance,Poland,6318,1002,18071,11313
768,Devon Energy,Oil & Gas Operations,United States,9502,-206,43326,23572
769,Grupo Modelo,"Food, Drink & Tobacco",Mexico,7191,959.3,9602,29045
770,Bharat Heavy Electricals,Capital Goods,India,9358,1393.4,12932,8969
771,Southwest Airlines,Airline,United States,17088,421,18596,9014
772,Edison International,Utilities,United States,11862,-92,44394,16597
773,Hyundai Steel,Diversified Metals & Mining,South Korea,13298,748.6,21438,6262
774,Sinohydro Group ,Construction,China,18028,575,25793,5485
775,Fairfax Financial,Insurance,Canada,8023,532.4,36941,8192
776,Safeway,Food Markets,United States,44206,596.5,14657,5968
777,Estée Lauder Cos,Consumer Durables,United States,9982,928.6,7170,24490
778,Cemex,Construction,Mexico,15314,-923.4,35863,13586
779,Zoomlion Heavy Industry,Capital Goods,China,7619,1162,13828,10504
780,Republic Services,Business Services & Supplies,United States,8118,571.8,19617,11544
781,LG Corp,Consumer Durables,South Korea,8729,826.7,15086,10204
782,Chesapeake Energy,Oil & Gas Operations,United States,12316,-769,41611,14994
783,Country Garden Holdings,Real Estate,China,6639,1086,21896,8199
784,Akzo Nobel,Chemicals,Netherlands,20303,-2861.5,22588,16245
785,KGHM Polska Miedz,Diversified Metals & Mining,Poland,8674,1555,10678,10695
786,Pgnig Group,Oil & Gas Operations,Poland,8839,688,15488,11013
787,Broadcom,Semiconductors,United States,8006,719,11208,19713
788,Infosys ,IT Software & Services,India,6632,1634.9,7465,30489
789,Citic Pacific,Diversified Metals & Mining,Hong Kong-China,12024,896.5,31917,4689
790,Sistema,Telecommunications services,Russia,29979,198,43666,8137
791,Noble Energy,Oil & Gas Operations,United States,4223,1027,17554,20845
792,Cameron International,Oil & Gas Operations,United States,8502,750.5,11158,16522
792,Mobily,Telecommunications services,Saudi Arabia,6303,1604,10298,16323
794,Alcoa,Diversified Metals & Mining,United States,23700,191,40179,9228
795,Samsung Heavy Industries,Capital Goods,South Korea,12870,707.4,15638,7547
796,Credicorp,Banking,Peru,3628,813,40969,12675
797,IDGC Holding,Utilities,Russia,19697,728,27285,2592
798,Citic Securities,Diversified Financials,China,2199,672,27026,23096
799,GD Power Development,Utilities,China,7980,579.5,29213,8012
800,China Resources Enterprise,Retailing,Hong Kong-China,16274,509,16448,7629
801,Bank of East Asia,Banking,Hong Kong-China,3729,781.4,89277,9012
802,Turk Telekom,Telecommunications services,Turkey,7123,1478.4,9495,14993
803,L-3 Communications,Aerospace & Defense,United States,13146,810,13826,7293
804,Agilent Technologies,Consumer Durables,United States,6903,1102,10653,14931
805,Allergan,Drugs & Biotechnology,United States,5806,1098.8,9179,32729
806,AES,Utilities,United States,18141,-912,41830,9303
807,Axiata Group,Technology Hardware & Equipment,Malaysia,5772,822,13953,17175
808,Allied Irish Banks,Banking,Ireland,4562,-4808,161524,49999
809,TRW Automotive Holdings,Consumer Durables,United States,16444,950,10857,7086
810,DaVita,Health Care Equipment & Services,United States,8186,536,16019,12470
811,HCP,Real Estate,United States,1901,832.5,19916,22070
812,Wipro,IT Software & Services,India,7313,1095.7,8507,20093
813,Riyad Bank,Banking,Saudi Arabia,2127,924,50709,9100
814,All Nippon Airways,Airline,Japan,17051,340.4,23497,7828
815,Kuehne + Nagel,Transportation,Switzerland,22656,538.2,6860,13476
816,Mahindra & Mahindra,Consumer Durables,India,10903,614.7,12460,10539
817,Transocean,Oil & Gas Operations,Switzerland,9196,-219,34255,19255
818,Grupo Inbursa,Banking,Mexico,3650,683.3,26210,18522
819,Oi,Telecommunications services,Brazil,12284,409,37993,6105
821,Federal Grid of UES,Utilities,Russia,4334,1526,36226,7243
822,Sumitomo Metal Mining,Diversified Metals & Mining,Japan,10243,787.8,13909,8048
823,CF Industries Holdings,Chemicals,United States,6104,1848.7,10167,12846
824,LG Display,Consumer Durables,South Korea,26140,207,22990,10392
825,Bed Bath & Beyond,Retailing,United States,10245,1015,6387,13778
